trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1875,False,"{'a': 0.002, 'e': 0.02356482841458551}",35,12,34.16097559035908,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.002, 'e': 0.023517745856009107}",30,19,20.74691838130793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.002, 'e': 0.023470757368447476}",20,0,31.767192846025804,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1878,False,"{'a': 0.002, 'e': 0.023423862763946618}",25,17,12.784095723237767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.002, 'e': 0.023377061854928043}",25,18,12.235320878095745,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.002, 'e': 0.023330354454188063}",20,10,17.97084346159175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.002, 'e': 0.023283740374897}",20,8,14.380320580444256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.002, 'e': 0.023237219430598487}",20,6,13.160850188945,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1883,False,"{'a': 0.002, 'e': 0.023190791435208673}",20,10,13.659520012559518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.002, 'e': 0.023144456203015532}",30,19,21.374565761731837,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.002, 'e': 0.02309821354867805}",25,14,20.447488128849482,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.002, 'e': 0.02305206328722557}",25,5,28.566098240454103,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.002, 'e': 0.023006005234056964}",25,2,33.032991585820575,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.002, 'e': 0.022960039204939983}",20,0,-7.169709300994125,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
1889,False,"{'a': 0.002, 'e': 0.022914165016010422}",25,7,21.676594038893114,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.002, 'e': 0.022868382483771488}",20,6,22.768152190434403,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.002, 'e': 0.02282269142509297}",25,9,25.284942901188778,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.002, 'e': 0.022777091657210594}",25,12,-18.73151111868642,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1893,False,"{'a': 0.002, 'e': 0.022731582997725205}",20,10,18.860476091993043,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.002, 'e': 0.022686165264602126}",30,16,23.0947994627216,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.002, 'e': 0.022640838276170343}",20,10,21.64432703144302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.002, 'e': 0.022595601851121864}",25,13,22.706307306912958,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.002, 'e': 0.022550455808510905}",25,12,20.637990699056576,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.002, 'e': 0.02250539996775326}",25,11,22.50231444548547,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.002, 'e': 0.02246043414862548}",20,3,26.652454914790063,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.002, 'e': 0.022415558171264255}",20,8,18.01998896289467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.002, 'e': 0.02237077185616559}",20,10,19.346444561121224,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.002, 'e': 0.022326075024184187}",25,15,16.76887049905513,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.002, 'e': 0.02228146749653264}",20,15,-32.49424342862728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
1904,False,"{'a': 0.002, 'e': 0.0222369490947808}",25,13,21.485188241866496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.002, 'e': 0.022192519640854974}",25,10,26.959467615628153,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.002, 'e': 0.022148178957037315}",20,0,24.530705113145604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.002, 'e': 0.022103926865965004}",30,14,27.10753237167571,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.002, 'e': 0.022059763190629637}",20,10,21.379574892264618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.002, 'e': 0.02201568775437644}",20,6,26.6546281836096,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.002, 'e': 0.021971700380903618}",25,11,27.129342383909705,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.002, 'e': 0.02192780089426161}",25,15,19.810253793482858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.002, 'e': 0.021883989118852424}",25,15,20.62650672060687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.002, 'e': 0.021840264879428885}",25,10,24.82648077131273,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.002, 'e': 0.02179662800109399}",25,7,-9.355077611886768,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
1915,False,"{'a': 0.002, 'e': 0.021753078309300157}",25,7,35.246289190120756,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.002, 'e': 0.02170961562984857}",20,4,27.89195957758752,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.002, 'e': 0.02166623978888844}",30,10,29.053031042448012,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.002, 'e': 0.021622950612916365}",30,11,23.5259408066448,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.002, 'e': 0.021579747928775563}",20,12,14.69529040595853,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.002, 'e': 0.02153663156365526}",20,8,21.642055760038943,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.002, 'e': 0.021493601345089923}",20,14,11.43048084189657,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.002, 'e': 0.021450657100958614}",35,8,36.82037802484002,"{0: 26, 1: 1, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.002, 'e': 0.021407798659484324}",25,15,21.4869860586357,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.002, 'e': 0.021365025849233204}",20,9,20.383578717164227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.002, 'e': 0.02132233849911398}",20,10,19.465722689597808,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.002, 'e': 0.02127973643837717}",20,10,6.075108570388743,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1927,False,"{'a': 0.002, 'e': 0.021237219496614494}",25,18,13.553588109805293,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.002, 'e': 0.02119478750375811}",25,17,13.456307380269756,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.002, 'e': 0.021152440290080017}",20,15,8.997119072169319,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.002, 'e': 0.021110177686191275}",25,19,9.715559999682698,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.002, 'e': 0.021067999523041434}",20,13,12.816523697179171,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.002, 'e': 0.021025905631917766}",25,0,41.845743587812706,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1933,False,"{'a': 0.002, 'e': 0.02098389584444467}",20,2,25.95910908032041,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.002, 'e': 0.02094196999258292}",20,10,17.874720069523256,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.002, 'e': 0.020900127908629072}",20,12,16.56953874797535,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.002, 'e': 0.020858369425214716}",30,12,14.090545761284496,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
1937,False,"{'a': 0.002, 'e': 0.020816694375305884}",25,19,10.53389352471261,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.002, 'e': 0.020775102592202298}",25,12,23.709498058655562,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.002, 'e': 0.02073359390953679}",25,10,27.783143733577685,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.002, 'e': 0.020692168161274557}",20,6,23.374915509479884,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.002, 'e': 0.020650825181712566}",25,14,6.691218846643179,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1942,False,"{'a': 0.002, 'e': 0.020609564805478826}",20,5,22.425874966909735,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.002, 'e': 0.0205683868675318}",20,11,16.18448130495495,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.002, 'e': 0.02052729120315966}",20,13,9.578640940838621,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.002, 'e': 0.020486277647979705}",30,9,32.337854119251965,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.002, 'e': 0.020445346037937653}",25,9,13.590935454457851,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1947,False,"{'a': 0.002, 'e': 0.02040449620930702}",20,14,12.676713349619966,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.002, 'e': 0.020363727998688425}",25,18,13.030559449935156,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.002, 'e': 0.020323041243008984}",25,17,4.762012417035323,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
1950,False,"{'a': 0.002, 'e': 0.0202824357795216}",25,15,18.89583065506738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.002, 'e': 0.02024191144580439}",25,14,18.412283983767615,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.002, 'e': 0.020201468079759942}",30,12,31.867663518059533,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.002, 'e': 0.02016110551961476}",25,16,16.314773220207726,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.002, 'e': 0.020120823603918526}",25,15,-4.597294377883846,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
1955,False,"{'a': 0.002, 'e': 0.020080622171543543}",25,15,19.530259940841045,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.002, 'e': 0.020040501061684014}",20,10,19.439731075286044,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.002, 'e': 0.02000046011385546}",30,24,13.261561244703753,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.002, 'e': 0.01996049916789402}",30,24,11.004550116479509,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.002, 'e': 0.019920618063955876}",25,10,26.88338543256502,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.002, 'e': 0.01988081664251654}",20,16,9.83433135882176,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.002, 'e': 0.019841094744370288}",20,16,6.977134714548761,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.002, 'e': 0.019801452210629462}",25,10,20.10219023567951,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.002, 'e': 0.019761888882723885}",30,4,41.66712404622489,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.002, 'e': 0.019722404602400184}",30,18,20.346793393860935,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.002, 'e': 0.019682999211721196}",20,11,17.88133454707383,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.002, 'e': 0.019643672553065292}",25,17,13.519261362102968,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.002, 'e': 0.0196044244691258}",20,10,15.251100941375775,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1968,False,"{'a': 0.002, 'e': 0.019565254802910312}",35,13,36.12096421645886,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.002, 'e': 0.019526163397740135}",30,6,17.732567184900674,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
1970,False,"{'a': 0.002, 'e': 0.01948715009724957}",25,16,14.9153594965148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.002, 'e': 0.01944821474538539}",20,14,11.704934266621473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.002, 'e': 0.019409357186406115}",30,20,19.196691505977245,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.002, 'e': 0.01937057726488147}",30,8,41.37598192961193,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.002, 'e': 0.019331874825691705}",25,9,28.894224812661434,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.002, 'e': 0.019293249714027027}",20,6,25.5716027536175,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.002, 'e': 0.01925470177538692}",25,19,9.78944523057166,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.002, 'e': 0.019216230855579598}",30,7,39.090921534694644,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.002, 'e': 0.01917783680072131}",25,9,22.91221139346518,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.002, 'e': 0.019139519457235805}",30,14,30.667320394246847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.002, 'e': 0.019101278671853638}",25,11,26.249152370980596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.002, 'e': 0.019063114291611637}",25,3,35.18543034168809,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.002, 'e': 0.01902502616385221}",25,14,19.27404762812161,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.002, 'e': 0.018987014136222814}",35,0,46.98303051661939,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
1984,False,"{'a': 0.002, 'e': 0.01894907805667527}",30,19,20.217809612535603,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.002, 'e': 0.018911217773465227}",20,11,11.596467993472675,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.002, 'e': 0.018873433135151486}",30,24,9.477532935047975,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.002, 'e': 0.018835723990595455}",35,14,33.70925532859826,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.002, 'e': 0.018798090188960496}",20,6,20.828704271255432,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.002, 'e': 0.018760531579711363}",25,13,18.657296110985897,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.002, 'e': 0.018723048012613555}",20,10,19.036345193962855,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1991,False,"{'a': 0.002, 'e': 0.018685639337732773}",35,6,39.89424711239139,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
1992,False,"{'a': 0.002, 'e': 0.018648305405434242}",25,0,34.05977950688005,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1993,False,"{'a': 0.002, 'e': 0.01861104606638221}",20,5,21.160262281343886,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1994,False,"{'a': 0.002, 'e': 0.01857386117153925}",20,12,11.341642323138645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1995,False,"{'a': 0.002, 'e': 0.018536750572165746}",20,0,27.174673377352875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1996,False,"{'a': 0.002, 'e': 0.018499714119819242}",20,9,18.085319111715293,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1997,False,"{'a': 0.002, 'e': 0.018462751666353888}",30,16,26.050322045355543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1998,False,"{'a': 0.002, 'e': 0.01842586306391981}",20,13,11.791687382704325,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1999,False,"{'a': 0.002, 'e': 0.018389048164962566}",25,0,32.67940202673877,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2000,False,"{'a': 0.002, 'e': 0.01835230682222249}",20,2,33.182906598239185,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2001,False,"{'a': 0.002, 'e': 0.01831563888873418}",20,13,12.917047431623132,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2002,False,"{'a': 0.002, 'e': 0.018279044217825845}",20,8,23.745321596182954,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2003,False,"{'a': 0.002, 'e': 0.01824252266311874}",25,5,31.981307125850403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2004,False,"{'a': 0.002, 'e': 0.01820607407852663}",20,2,28.038467674981835,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2005,False,"{'a': 0.002, 'e': 0.0181696983182551}",20,14,10.247930567327225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2006,False,"{'a': 0.002, 'e': 0.018133395236801075}",25,12,20.733301705501912,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2007,False,"{'a': 0.002, 'e': 0.018097164688952158}",20,14,11.217101480199519,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2008,False,"{'a': 0.002, 'e': 0.018061006529786143}",25,10,28.60490702426652,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2009,False,"{'a': 0.002, 'e': 0.01802492061467033}",20,0,17.79871543746952,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2010,False,"{'a': 0.002, 'e': 0.017988906799261007}",20,13,12.48318485421554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2011,False,"{'a': 0.002, 'e': 0.01795296493950285}",20,13,10.962441936866771,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2012,False,"{'a': 0.002, 'e': 0.017917094891628405}",20,10,19.58304945468668,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2013,False,"{'a': 0.002, 'e': 0.017881296512157415}",25,5,31.715573736696893,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2014,False,"{'a': 0.002, 'e': 0.017845569657896316}",20,13,10.80231845557217,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2015,False,"{'a': 0.002, 'e': 0.017809914185937626}",30,13,26.28924054876205,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2016,False,"{'a': 0.002, 'e': 0.01777432995365944}",20,6,21.821013565135445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2017,False,"{'a': 0.002, 'e': 0.017738816818724773}",20,0,15.38654687363536,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
2018,False,"{'a': 0.002, 'e': 0.017703374639081032}",20,13,12.518602735151697,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2019,False,"{'a': 0.002, 'e': 0.01766800327295943}",25,1,42.80737075217178,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2020,False,"{'a': 0.002, 'e': 0.0176327025788745}",25,20,10.121661177480446,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2021,False,"{'a': 0.002, 'e': 0.017597472415623393}",20,0,28.515886187317626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2022,False,"{'a': 0.002, 'e': 0.017562312642285412}",20,6,21.741798861823735,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2023,False,"{'a': 0.002, 'e': 0.0175272231182214}",20,0,27.814801910531912,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2024,False,"{'a': 0.002, 'e': 0.017492203703073247}",20,0,34.166798048291824,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2025,False,"{'a': 0.002, 'e': 0.01745725425676323}",25,15,19.427965726660318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2026,False,"{'a': 0.002, 'e': 0.017422374639493515}",25,9,29.814074012620768,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2027,False,"{'a': 0.002, 'e': 0.017387564711745573}",30,17,25.331960684868804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2028,False,"{'a': 0.002, 'e': 0.017352824334279676}",30,4,42.06326696450946,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2029,False,"{'a': 0.002, 'e': 0.017318153368134255}",25,13,20.806179130568736,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2030,False,"{'a': 0.002, 'e': 0.017283551674625395}",25,18,10.629241295461986,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2031,False,"{'a': 0.002, 'e': 0.017249019115346265}",20,10,17.043535077389127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2032,False,"{'a': 0.002, 'e': 0.017214555552166607}",20,6,22.751231156249766,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2033,False,"{'a': 0.002, 'e': 0.017180160847232114}",25,14,23.0129093929449,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2034,False,"{'a': 0.002, 'e': 0.017145834862963918}",30,20,18.012331915262646,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2035,False,"{'a': 0.002, 'e': 0.017111577462058016}",25,4,37.843982136731334,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2036,False,"{'a': 0.002, 'e': 0.017077388507484793}",30,6,37.701783003764746,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2037,False,"{'a': 0.002, 'e': 0.017043267862488373}",20,8,18.69959817916126,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2038,False,"{'a': 0.002, 'e': 0.017009215390586124}",20,11,16.582035130098348,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2039,False,"{'a': 0.002, 'e': 0.016975230955568105}",20,9,22.247556523703146,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2040,False,"{'a': 0.002, 'e': 0.016941314421496552}",30,15,26.494529157732845,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2041,False,"{'a': 0.002, 'e': 0.01690746565270528}",20,11,-24.1014073165472,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2042,False,"{'a': 0.002, 'e': 0.016873684513799156}",30,11,32.561680997939966,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2043,False,"{'a': 0.002, 'e': 0.01683997086965357}",20,6,25.56604604080875,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2044,False,"{'a': 0.002, 'e': 0.016806324585413937}",25,13,18.01359827402643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2045,False,"{'a': 0.002, 'e': 0.016772745526495048}",20,0,12.093109050866335,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
2046,False,"{'a': 0.002, 'e': 0.016739233558580632}",20,0,30.294595622353267,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2047,False,"{'a': 0.002, 'e': 0.016705788547622755}",25,13,20.09112014135585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2048,False,"{'a': 0.002, 'e': 0.016672410359841357}",30,19,18.582684317430793,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2049,False,"{'a': 0.002, 'e': 0.016639098861723624}",25,11,21.59080859764716,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2050,False,"{'a': 0.002, 'e': 0.01660585392002353}",20,15,10.797572485646123,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2051,False,"{'a': 0.002, 'e': 0.016572675401761255}",20,12,17.694830025225865,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2052,False,"{'a': 0.002, 'e': 0.016539563174222668}",35,13,35.85999703882932,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2053,False,"{'a': 0.002, 'e': 0.016506517104958845}",20,15,11.91727891298681,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2054,False,"{'a': 0.002, 'e': 0.01647353706178545}",20,5,25.957941796897234,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2055,False,"{'a': 0.002, 'e': 0.01644062291278227}",20,15,7.3842130030155095,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2056,False,"{'a': 0.002, 'e': 0.016407774526292645}",30,16,30.970823456890713,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2057,False,"{'a': 0.002, 'e': 0.01637499177092302}",25,12,23.13104974609693,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
